codCliente,codPoliza,Edad,Ramo,Y,Salud,Vida,Autos,Cumplimiento,Patrimoniales,Otros
67043,27986,44,Vida,Patrimoniales,0,1,0,0,0,0
67045,27343,38,Salud,Vida,1,0,0,0,0,0
67051,27351,37,Vida,Patrimoniales,0,1,0,0,0,0
67052,27941,38,Salud,Autos,1,0,0,0,0,0
67060,27365,35,Vida,Salud,0,1,0,0,0,0
67073,27382,49,Salud,Vida,1,0,0,0,0,0
67076,27386,44,Vida,Autos,0,1,0,0,0,0
67094,27409,35,Autos,Salud,0,0,1,0,0,0
67095,28132,35,Vida,Salud,0,1,0,0,0,0
67102,27418,44,Salud,Vida,1,0,0,0,0,0
67104,27420,44,Vida,Patrimoniales,0,1,0,0,0,0
67108,27424,40,Vida,Autos,0,1,0,0,0,0
67113,27430,39,Vida,Salud,0,1,0,0,0,0
67119,27439,34,Salud,Vida,1,0,0,0,0,0
67122,27442,43,Vida,Salud,0,1,0,0,0,0
67128,27449,35,Vida,Salud,0,1,0,0,0,0
67133,126518,30,Autos,Salud,0,0,1,0,0,0
67140,27822,34,Autos,Vida,0,0,1,0,0,0
67149,27482,40,Salud,Vida,1,0,0,0,0,0
67155,126510,32,Autos,Salud,0,0,1,0,0,0
67163,27500,31,Salud,Patrimoniales,1,0,0,0,0,0
67163,198886,31,Patrimoniales,Vida,1,0,0,0,1,0
67171,27509,61,Vida,Autos,0,1,0,0,0,0
67176,27515,27,Salud,Vida,1,0,0,0,0,0
67180,197210,26,Patrimoniales,Vida,0,0,0,0,1,0
67180,27520,26,Vida,Salud,0,1,0,0,1,0
67193,27538,47,Vida,Patrimoniales,0,1,0,0,0,0
67194,27539,43,Salud,Vida,1,0,0,0,0,0
67201,27547,51,Vida,Salud,0,1,0,0,0,0
67203,27550,37,Vida,Salud,0,1,0,0,0,0
67207,27555,43,Vida,Salud,0,1,0,0,0,0
67210,27561,30,Salud,Vida,1,0,0,0,0,0
67379,178007,60,Cumplimiento,Salud,0,0,0,1,0,0
67379,27736,60,Salud,Autos,1,0,0,1,0,0
67551,27951,37,Salud,Patrimoniales,1,0,0,0,0,0
67565,27901,30,Patrimoniales,Vida,0,0,0,0,1,0
67565,28129,30,Vida,Salud,0,1,0,0,1,0
67682,188541,32,Patrimoniales,Vida,0,0,0,0,1,0
67730,84658,67,Salud,Autos,1,0,0,0,0,0
67764,28063,54,Vida,Salud,0,1,0,0,0,0
67766,28014,44,Vida,Patrimoniales,0,1,0,0,0,0
67889,27805,72,Autos,Patrimoniales,0,0,1,0,0,0
67926,111120,40,Patrimoniales,Vida,0,0,0,0,1,0
67960,27844,49,Patrimoniales,Autos,0,0,0,0,1,0
67960,27816,49,Autos,Salud,0,0,1,0,1,0
68033,28024,39,Vida,Salud,0,1,0,0,0,0
68057,191642,54,Autos,Salud,0,0,1,0,0,0
68057,27937,54,Salud,Vida,1,0,1,0,0,0
68918,120264,36,Autos,Salud,0,0,1,0,0,0
68924,28336,0,Patrimoniales,Autos,0,0,0,0,1,0
68926,179738,34,Autos,Patrimoniales,0,0,1,0,0,0
69088,28517,32,Vida,Salud,0,1,0,0,0,0
69148,28476,33,Vida,Autos,0,1,0,0,0,0
69170,28475,28,Vida,Autos,0,1,0,0,0,0
69211,182320,42,Autos,Salud,0,0,1,0,0,0
69989,28481,41,Vida,Patrimoniales,0,1,0,0,0,0
70081,158343,42,Autos,Patrimoniales,0,0,1,0,0,0
70095,179732,77,Autos,Patrimoniales,0,0,1,0,0,0
70102,28149,67,Autos,Patrimoniales,0,0,1,0,0,0
70107,28419,40,Salud,Autos,1,0,0,0,0,0
70155,28179,60,Autos,Salud,0,0,1,0,0,0
70166,28413,62,Salud,Patrimoniales,1,0,0,0,0,0
70171,28151,58,Autos,Patrimoniales,0,0,1,0,0,0
70183,136272,61,Autos,Vida,0,0,1,0,0,0
70223,120091,53,Autos,Vida,0,0,1,0,0,0
70223,28448,53,Vida,Patrimoniales,0,1,1,0,0,0
70253,119155,52,Patrimoniales,Salud,0,0,0,0,1,0
70360,180198,54,Vida,Autos,0,1,0,0,0,0
70360,179734,54,Autos,Patrimoniales,0,1,1,0,0,0
70360,158312,54,Patrimoniales,Salud,0,1,1,0,1,0
70362,121015,74,Vida,Autos,0,1,0,0,0,0
70402,119045,44,Salud,Autos,1,0,0,0,0,0
70415,28486,65,Vida,Autos,0,1,0,0,0,0
70487,28150,47,Autos,Patrimoniales,0,0,1,0,0,0
70487,28318,47,Patrimoniales,Vida,0,0,1,0,1,0
70490,28482,44,Vida,Patrimoniales,0,1,0,0,0,0
70691,153787,58,Autos,Patrimoniales,0,0,1,0,0,0
70691,28381,58,Patrimoniales,Vida,0,0,1,0,1,0
70723,121151,43,Vida,Autos,0,1,0,0,0,0
70726,28505,40,Vida,Salud,0,1,0,0,0,0
70726,28425,40,Salud,Autos,1,1,0,0,0,0
70764,121191,71,Vida,Autos,0,1,0,0,0,0
71253,28648,56,Salud,Patrimoniales,1,0,0,0,0,0
71301,199357,37,Autos,Vida,0,0,1,0,0,0
71423,188102,0,Autos,Vida,0,0,1,0,0,0
71452,188083,0,Autos,Vida,0,0,1,0,0,0
71470,185185,0,Autos,Vida,0,0,1,0,0,0
71475,188125,0,Cumplimiento,Patrimoniales,0,0,0,1,0,0
71489,188088,0,Autos,Vida,0,0,1,0,0,0
71524,29036,29,Salud,Vida,1,0,0,0,0,0
71560,188178,48,Patrimoniales,Autos,0,0,0,0,1,0
71662,126173,44,Autos,Vida,0,0,1,0,0,0
71664,80594,46,Autos,Vida,0,0,1,0,0,0
71667,126092,49,Autos,Salud,0,0,1,0,0,0
71673,29254,0,Salud,Autos,1,0,0,0,0,0
71780,53705,49,Autos,Patrimoniales,0,0,1,0,0,0
71894,29458,39,Vida,Salud,0,1,0,0,0,0
71896,30274,50,Vida,Autos,0,1,0,0,0,0
71898,82071,32,Patrimoniales,Vida,0,0,0,0,1,0
71921,30181,69,Salud,Autos,1,0,0,0,0,0
71921,31440,69,Autos,Vida,1,0,1,0,0,0
71988,126826,73,Autos,Vida,0,0,1,0,0,0
71990,29557,42,Vida,Autos,0,1,0,0,0,0
72009,29576,32,Patrimoniales,Vida,0,0,0,0,1,0
72026,29593,39,Vida,Salud,0,1,0,0,0,0
72027,29594,39,Vida,Salud,0,1,0,0,0,0
72030,29597,36,Vida,Patrimoniales,0,1,0,0,0,0
72049,179117,36,Autos,Vida,0,0,1,0,0,0
72071,82098,36,Autos,Patrimoniales,0,0,1,0,0,0
72082,31075,49,Salud,Autos,1,0,0,0,0,0
72082,31408,49,Autos,Vida,1,0,1,0,0,0
72083,100660,33,Salud,Patrimoniales,1,0,0,0,0,0
72083,29662,33,Patrimoniales,Vida,1,0,0,0,1,0
72107,31033,36,Salud,Vida,1,0,0,0,0,0
72117,47816,36,Vida,Patrimoniales,0,1,0,0,0,0
72117,29696,36,Patrimoniales,Salud,0,1,0,0,1,0
72120,167731,30,Salud,Patrimoniales,1,0,0,0,0,0
72139,32133,56,Salud,Vida,1,0,0,0,0,0
72144,30223,46,Vida,Patrimoniales,0,1,0,0,0,0
72146,29931,37,Patrimoniales,Vida,0,0,0,0,1,0
72161,30038,66,Salud,Vida,1,0,0,0,0,0
72162,152171,60,Salud,Patrimoniales,1,0,0,0,0,0
72165,32147,45,Salud,Vida,1,0,0,0,0,0
72170,30368,41,Vida,Patrimoniales,0,1,0,0,0,0
72175,191348,54,Patrimoniales,Salud,0,0,0,0,1,0
72178,139315,36,Vida,Patrimoniales,0,1,0,0,0,0
72194,32360,36,Vida,Autos,0,1,0,0,0,0
72202,31464,45,Autos,Patrimoniales,0,0,1,0,0,0
72202,29784,45,Patrimoniales,Salud,0,0,1,0,1,0
72216,29798,49,Vida,Salud,0,1,0,0,0,0
72227,82084,41,Autos,Vida,0,0,1,0,0,0
72254,31443,47,Autos,Salud,0,0,1,0,0,0
72255,29837,42,Autos,Patrimoniales,0,0,1,0,0,0
72255,31734,42,Patrimoniales,Salud,0,0,1,0,1,0
72255,32037,42,Salud,Vida,1,0,1,0,1,0
72269,29851,36,Vida,Salud,0,1,0,0,0,0
72276,31752,31,Patrimoniales,Salud,0,0,0,0,1,0
72294,30779,33,Vida,Patrimoniales,0,1,0,0,0,0
72346,29955,67,Patrimoniales,Salud,0,0,0,0,1,0
72348,31608,42,Cumplimiento,Salud,0,0,0,1,0,0
72348,32135,42,Salud,Patrimoniales,1,0,0,1,0,0
72348,29934,42,Patrimoniales,Vida,1,0,0,1,1,0
72351,32424,37,Vida,Autos,0,1,0,0,0,0
72360,30969,47,Vida,Salud,0,1,0,0,0,0
72368,29954,41,Vida,Salud,0,1,0,0,0,0
72368,30489,41,Salud,Patrimoniales,1,1,0,0,0,0
72381,29968,42,Patrimoniales,Salud,0,0,0,0,1,0
72382,29969,39,Patrimoniales,Vida,0,0,0,0,1,0
72386,31428,62,Autos,Salud,0,0,1,0,0,0
72395,29985,59,Autos,Salud,0,0,1,0,0,0
72425,30019,39,Vida,Salud,0,1,0,0,0,0
72429,30025,37,Salud,Patrimoniales,1,0,0,0,0,0
72432,30028,69,Salud,Autos,1,0,0,0,0,0
72444,30042,65,Salud,Vida,1,0,0,0,0,0
72445,30044,37,Vida,Autos,0,1,0,0,0,0
72453,30056,0,Salud,Autos,1,0,0,0,0,0
72457,30062,52,Vida,Salud,0,1,0,0,0,0
72474,30082,67,Autos,Patrimoniales,0,0,1,0,0,0
72477,30085,46,Vida,Salud,0,1,0,0,0,0
72478,32336,42,Vida,Salud,0,1,0,0,0,0
72487,190922,55,Autos,Salud,0,0,1,0,0,0
72494,31995,42,Salud,Vida,1,0,0,0,0,0
72497,30107,59,Vida,Salud,0,1,0,0,0,0
72497,32020,59,Salud,Patrimoniales,1,1,0,0,0,0
72500,30110,54,Vida,Salud,0,1,0,0,0,0
72503,30114,52,Vida,Patrimoniales,0,1,0,0,0,0
72503,31712,52,Patrimoniales,Autos,0,1,0,0,1,0
72510,30123,64,Vida,Autos,0,1,0,0,0,0
72515,126866,81,Autos,Salud,0,0,1,0,0,0
72523,30136,61,Vida,Autos,0,1,0,0,0,0
72529,140918,58,Salud,Vida,1,0,0,0,0,0
72531,30144,42,Vida,Salud,0,1,0,0,0,0
72543,31696,43,Cumplimiento,Vida,0,0,0,1,0,0
72544,33362,56,Autos,Vida,0,0,1,0,0,0
72544,156200,56,Vida,Salud,0,1,1,0,0,0
72547,31705,63,Patrimoniales,Salud,0,0,0,0,1,0
72554,30171,40,Vida,Salud,0,1,0,0,0,0
72557,30176,36,Vida,Salud,0,1,0,0,0,0
72559,32371,45,Vida,Salud,0,1,0,0,0,0
72570,31484,43,Autos,Salud,0,0,1,0,0,0
72571,30194,55,Autos,Vida,0,0,1,0,0,0
72587,30211,45,Vida,Salud,0,1,0,0,0,0
72591,30216,47,Vida,Patrimoniales,0,1,0,0,0,0
72596,30221,44,Vida,Salud,0,1,0,0,0,0
72606,32229,52,Vida,Salud,0,1,0,0,0,0
72609,126776,0,Autos,Salud,0,0,1,0,0,0
72616,32167,36,Salud,Vida,1,0,0,0,0,0
72636,32168,38,Salud,Vida,1,0,0,0,0,0
72644,126795,36,Autos,Salud,0,0,1,0,0,0
72660,32021,58,Salud,Vida,1,0,0,0,0,0
72661,30304,39,Vida,Salud,0,1,0,0,0,0
72661,32018,39,Salud,Autos,1,1,0,0,0,0
72679,30324,38,Vida,Autos,0,1,0,0,0,0
72680,30326,62,Vida,Salud,0,1,0,0,0,0
72682,32288,37,Vida,Autos,0,1,0,0,0,0
72685,30332,39,Salud,Vida,1,0,0,0,0,0
72697,30346,42,Vida,Salud,0,1,0,0,0,0
72702,32383,42,Vida,Autos,0,1,0,0,0,0
72702,30353,42,Autos,Salud,0,1,1,0,0,0
72703,30354,34,Salud,Autos,1,0,0,0,0,0
72705,30356,44,Salud,Vida,1,0,0,0,0,0
72706,30358,47,Vida,Salud,0,1,0,0,0,0
72708,30361,44,Vida,Salud,0,1,0,0,0,0
72721,30377,43,Vida,Patrimoniales,0,1,0,0,0,0
72726,30383,41,Vida,Patrimoniales,0,1,0,0,0,0
72729,32170,43,Salud,Vida,1,0,0,0,0,0
72729,30387,43,Vida,Patrimoniales,1,1,0,0,0,0
72732,126835,61,Autos,Vida,0,0,1,0,0,0
72736,32280,32,Vida,Autos,0,1,0,0,0,0
72742,126737,40,Salud,Vida,1,0,0,0,0,0
72751,30413,38,Salud,Vida,1,0,0,0,0,0
72755,30418,55,Autos,Salud,0,0,1,0,0,0
72756,63198,36,Cumplimiento,Autos,0,0,0,1,0,0
72762,32367,31,Vida,Salud,0,1,0,0,0,0
72763,32395,33,Vida,Patrimoniales,0,1,0,0,0,0
72764,126832,39,Autos,Patrimoniales,0,0,1,0,0,0
72767,31785,35,Patrimoniales,Vida,0,0,0,0,1,0
72771,82060,75,Patrimoniales,Autos,0,0,0,0,1,0
72796,82046,35,Patrimoniales,Vida,0,0,0,0,1,0
72796,30464,35,Vida,Autos,0,1,0,0,1,0
72808,191337,47,Patrimoniales,Vida,0,0,0,0,1,0
72813,30482,34,Vida,Patrimoniales,0,1,0,0,0,0
72830,30505,40,Vida,Salud,0,1,0,0,0,0
72836,30513,41,Salud,Vida,1,0,0,0,0,0
72837,30515,58,Autos,Vida,0,0,1,0,0,0
72840,30519,39,Patrimoniales,Autos,0,0,0,0,1,0
72843,191350,35,Patrimoniales,Salud,0,0,0,0,1,0
72846,30525,35,Vida,Autos,0,1,0,0,0,0
72856,161446,63,Autos,Patrimoniales,0,0,1,0,0,0
72856,31794,63,Patrimoniales,Vida,0,0,1,0,1,0
72857,30540,42,Vida,Salud,0,1,0,0,0,0
72870,169713,35,Autos,Patrimoniales,0,0,1,0,0,0
72870,31780,35,Patrimoniales,Salud,0,0,1,0,1,0
72901,30588,45,Salud,Autos,1,0,0,0,0,0
72903,32446,35,Vida,Salud,0,1,0,0,0,0
72910,78720,33,Vida,Salud,0,1,0,0,0,0
72917,126892,51,Patrimoniales,Vida,0,0,0,0,1,0
72917,30607,51,Vida,Salud,0,1,0,0,1,0
72920,32423,35,Vida,Salud,0,1,0,0,0,0
72928,30622,42,Vida,Autos,0,1,0,0,0,0
72929,191342,48,Patrimoniales,Autos,0,0,0,0,1,0
72930,30624,39,Vida,Autos,0,1,0,0,0,0
72936,126799,31,Autos,Salud,0,0,1,0,0,0
72936,30632,31,Salud,Patrimoniales,1,0,1,0,0,0
72936,31924,31,Patrimoniales,Vida,1,0,1,0,1,0
72941,30637,39,Salud,Patrimoniales,1,0,0,0,0,0
72945,61894,34,Vida,Salud,0,1,0,0,0,0
72974,32172,30,Salud,Vida,1,0,0,0,0,0
72977,207207,33,Autos,Vida,0,0,1,0,0,0
72978,30677,54,Salud,Vida,1,0,0,0,0,0
72997,32587,50,Vida,Patrimoniales,0,1,0,0,0,0
72998,31493,52,Autos,Vida,0,0,1,0,0,0
73000,30699,31,Vida,Autos,0,1,0,0,0,0
73000,30701,31,Autos,Patrimoniales,0,1,1,0,0,0
73000,179885,31,Patrimoniales,Salud,0,1,1,0,1,0
73016,126777,41,Autos,Salud,0,0,1,0,0,0
73021,82033,44,Autos,Vida,0,0,1,0,0,0
73031,30735,33,Vida,Salud,0,1,0,0,0,0
73046,32537,35,Vida,Salud,0,1,0,0,0,0
73064,126878,31,Autos,Vida,0,0,1,0,0,0
73069,131280,33,Vida,Patrimoniales,0,1,0,0,0,0
73069,31950,33,Patrimoniales,Salud,0,1,0,0,1,0
73080,135371,44,Patrimoniales,Salud,0,0,0,0,1,0
73083,32249,29,Vida,Salud,0,1,0,0,0,0
73088,201662,35,Autos,Vida,0,0,1,0,0,0
73089,126783,35,Autos,Salud,0,0,1,0,0,0
73092,39373,29,Autos,Vida,0,0,1,0,0,0
73094,30804,58,Vida,Salud,0,1,0,0,0,0
73094,30805,58,Salud,Autos,1,1,0,0,0,0
73100,30811,28,Vida,Patrimoniales,0,1,0,0,0,0
73101,30812,42,Vida,Salud,0,1,0,0,0,0
73101,82093,42,Salud,Patrimoniales,1,1,0,0,0,0
73135,32054,42,Salud,Vida,1,0,0,0,0,0
73147,32520,39,Vida,Salud,0,1,0,0,0,0
73148,32285,31,Vida,Cumplimiento,0,1,0,0,0,0
73170,31913,31,Patrimoniales,Salud,0,0,0,0,1,0
73191,30904,32,Salud,Autos,1,0,0,0,0,0
73192,31706,40,Vida,Salud,0,1,0,0,0,0
73214,31828,26,Patrimoniales,Autos,0,0,0,0,1,0
73218,30931,21,Vida,Salud,0,1,0,0,0,0
73232,32327,46,Vida,Patrimoniales,0,1,0,0,0,0
73232,31795,46,Patrimoniales,Salud,0,1,0,0,1,0
73236,31801,52,Patrimoniales,Vida,0,0,0,0,1,0
73237,32256,43,Vida,Salud,0,1,0,0,0,0
73239,32245,0,Vida,Autos,0,1,0,0,0,0
73241,30961,46,Vida,Salud,0,1,0,0,0,0
73243,32253,40,Vida,Autos,0,1,0,0,0,0
73244,30964,40,Vida,Salud,0,1,0,0,0,0
73249,126813,48,Autos,Vida,0,0,1,0,0,0
73249,30972,48,Vida,Patrimoniales,0,1,1,0,0,0
73250,30974,53,Vida,Autos,0,1,0,0,0,0
73251,30976,36,Salud,Vida,1,0,0,0,0,0
73256,30984,50,Salud,Autos,1,0,0,0,0,0
73257,32272,43,Vida,Salud,0,1,0,0,0,0
73258,32258,43,Vida,Autos,0,1,0,0,0,0
73262,30991,36,Vida,Salud,0,1,0,0,0,0
73273,31005,43,Salud,Vida,1,0,0,0,0,0
73276,31010,61,Salud,Autos,1,0,0,0,0,0
73277,31013,40,Salud,Vida,1,0,0,0,0,0
73280,31016,38,Salud,Vida,1,0,0,0,0,0
73283,31019,67,Salud,Autos,1,0,0,0,0,0
73288,31024,36,Salud,Patrimoniales,1,0,0,0,0,0
73293,31029,33,Vida,Patrimoniales,0,1,0,0,0,0
73296,31035,36,Vida,Salud,0,1,0,0,0,0
73296,31036,36,Salud,Autos,1,1,0,0,0,0
73307,31050,43,Vida,Salud,0,1,0,0,0,0
73323,31068,31,Salud,Patrimoniales,1,0,0,0,0,0
73341,31088,37,Autos,Patrimoniales,0,0,1,0,0,0
73343,31090,31,Vida,Patrimoniales,0,1,0,0,0,0
73343,31910,31,Patrimoniales,Salud,0,1,0,0,1,0
73344,31092,44,Vida,Patrimoniales,0,1,0,0,0,0
73345,160493,0,Autos,Vida,0,0,1,0,0,0
73356,31107,45,Salud,Autos,1,0,0,0,0,0
73356,135095,45,Autos,Vida,1,0,1,0,0,0
73393,31150,23,Vida,Autos,0,1,0,0,0,0
73418,126605,48,Autos,Vida,0,0,1,0,0,0
73446,96470,32,Salud,Autos,1,0,0,0,0,0
73446,31179,32,Autos,Patrimoniales,1,0,1,0,0,0
73448,126667,29,Autos,Vida,0,0,1,0,0,0
73453,31388,36,Vida,Salud,0,1,0,0,0,0
73463,58390,35,Salud,Autos,1,0,0,0,0,0
73464,31209,38,Autos,Salud,0,0,1,0,0,0
73468,31246,32,Patrimoniales,Salud,0,0,0,0,1,0
73475,31308,37,Salud,Vida,1,0,0,0,0,0
73495,160896,0,Patrimoniales,Salud,0,0,0,0,1,0
73495,31318,0,Salud,Autos,1,0,0,0,1,0
73504,31359,37,Vida,Salud,0,1,0,0,0,0
73507,31189,33,Autos,Salud,0,0,1,0,0,0
73508,31256,35,Salud,Vida,1,0,0,0,0,0
73510,196786,32,Autos,Salud,0,0,1,0,0,0
73521,31253,49,Salud,Patrimoniales,1,0,0,0,0,0
73521,160897,49,Patrimoniales,Autos,1,0,0,0,1,0
73521,126669,49,Autos,Cumplimiento,1,0,1,0,1,0
73525,31177,70,Autos,Vida,0,0,1,0,0,0
73537,126643,43,Autos,Salud,0,0,1,0,0,0
73558,158045,68,Patrimoniales,Salud,0,0,0,0,1,0
73563,31190,40,Autos,Salud,0,0,1,0,0,0
73563,31285,40,Salud,Vida,1,0,1,0,0,0
73568,31327,41,Vida,Salud,0,1,0,0,0,0
73574,133206,49,Autos,Salud,0,0,1,0,0,0
73576,31350,59,Vida,Salud,0,1,0,0,0,0
73578,33101,57,Autos,Patrimoniales,0,0,1,0,0,0
73579,31332,55,Vida,Salud,0,1,0,0,0,0
73587,31333,39,Vida,Autos,0,1,0,0,0,0
73587,31224,39,Autos,Salud,0,1,1,0,0,0
73603,31296,42,Salud,Vida,1,0,0,0,0,0
73606,31196,45,Autos,Vida,0,0,1,0,0,0
73609,31343,67,Vida,Patrimoniales,0,1,0,0,0,0
73609,31274,67,Patrimoniales,Autos,0,1,0,0,1,0
73610,31326,61,Vida,Salud,0,1,0,0,0,0
73612,158051,59,Autos,Vida,0,0,1,0,0,0
73619,196821,44,Autos,Salud,0,0,1,0,0,0
73627,31193,40,Autos,Salud,0,0,1,0,0,0
73627,31279,40,Salud,Vida,1,0,1,0,0,0
73628,31358,40,Vida,Autos,0,1,0,0,0,0
73631,31268,56,Patrimoniales,Salud,0,0,0,0,1,0
73632,31331,55,Vida,Autos,0,1,0,0,0,0
73632,31205,55,Autos,Salud,0,1,1,0,0,0
73636,31347,49,Vida,Salud,0,1,0,0,0,0
73638,31233,43,Autos,Vida,0,0,1,0,0,0
73638,139245,43,Vida,Salud,0,1,1,0,0,0
74292,32617,39,Vida,Patrimoniales,0,1,0,0,0,0
74305,216920,38,Vida,Salud,0,1,0,0,0,0
74310,126733,37,Salud,Autos,1,0,0,0,0,0
74310,179118,37,Autos,Vida,1,0,1,0,0,0
74322,60715,33,Vida,Patrimoniales,0,1,0,0,0,0
74345,31970,28,Patrimoniales,Salud,0,0,0,0,1,0
74376,32778,38,Vida,Autos,0,1,0,0,0,0
74382,32786,26,Vida,Autos,0,1,0,0,0,0
74420,217372,27,Autos,Salud,0,0,1,0,0,0
74571,196581,36,Patrimoniales,Autos,0,0,0,0,1,0
74571,82049,36,Autos,Salud,0,0,1,0,1,0
74580,126838,38,Autos,Cumplimiento,0,0,1,0,0,0
74622,32396,39,Vida,Salud,0,1,0,0,0,0
74643,31476,38,Autos,Salud,0,0,1,0,0,0
74651,32347,37,Vida,Salud,0,1,0,0,0,0
74677,32257,31,Salud,Patrimoniales,1,0,0,0,0,0
74690,126806,29,Autos,Salud,0,0,1,0,0,0
74717,32094,35,Salud,Vida,1,0,0,0,0,0
74765,220471,33,Salud,Patrimoniales,1,0,0,0,0,0
74765,31821,33,Patrimoniales,Vida,1,0,0,0,1,0
74774,126756,29,Autos,Vida,0,0,1,0,0,0
74868,179710,29,Autos,Vida,0,0,1,0,0,0
74876,202631,37,Autos,Vida,0,0,1,0,0,0
74923,31515,39,Autos,Vida,0,0,1,0,0,0
74956,31862,39,Patrimoniales,Vida,0,0,0,0,1,0
74975,135195,38,Autos,Salud,0,0,1,0,0,0
75038,32339,29,Vida,Patrimoniales,0,1,0,0,0,0
75042,32398,34,Vida,Autos,0,1,0,0,0,0
75056,32232,34,Salud,Autos,1,0,0,0,0,0
75058,31863,33,Patrimoniales,Autos,0,0,0,0,1,0
75090,135653,34,Salud,Cumplimiento,1,0,0,0,0,0
75096,31809,32,Patrimoniales,Vida,0,0,0,0,1,0
75102,126847,31,Autos,Vida,0,0,1,0,0,0
75102,79650,31,Vida,Patrimoniales,0,1,1,0,0,0
75145,126735,32,Salud,Patrimoniales,1,0,0,0,0,0
75219,173409,65,Vida,Salud,0,1,0,0,0,0
75230,31444,51,Autos,Vida,0,0,1,0,0,0
75271,32824,64,Salud,Patrimoniales,1,0,0,0,0,0
75318,32116,87,Salud,Patrimoniales,1,0,0,0,0,0
75346,32063,41,Salud,Patrimoniales,1,0,0,0,0,0
75393,169577,70,Vida,Salud,0,1,0,0,0,0
75435,31527,43,Autos,Salud,0,0,1,0,0,0
75435,126734,43,Salud,Patrimoniales,1,0,1,0,0,0
75435,82103,43,Patrimoniales,Vida,1,0,1,0,1,0
75511,31410,65,Autos,Patrimoniales,0,0,1,0,0,0
75511,31745,65,Patrimoniales,Salud,0,0,1,0,1,0
75547,99187,64,Autos,Salud,0,0,1,0,0,0
75547,32109,64,Salud,Vida,1,0,1,0,0,0
75602,32239,43,Vida,Salud,0,1,0,0,0,0
75641,32369,45,Vida,Salud,0,1,0,0,0,0
75688,32075,42,Salud,Autos,1,0,0,0,0,0
75688,177236,42,Autos,Patrimoniales,1,0,1,0,0,0
75741,32463,40,Vida,Autos,0,1,0,0,0,0
75751,32017,0,Salud,Autos,1,0,0,0,0,0
75756,219108,71,Autos,Patrimoniales,0,0,1,0,0,0
75776,170064,50,Patrimoniales,Salud,0,0,0,0,1,0
75830,32390,43,Vida,Autos,0,1,0,0,0,0
75837,31504,0,Autos,Salud,0,0,1,0,0,0
75837,32081,0,Salud,Patrimoniales,1,0,1,0,0,0
75842,32813,0,Vida,Autos,0,1,0,0,0,0
75906,180725,0,Autos,Patrimoniales,0,0,1,0,0,0
75933,31506,46,Autos,Salud,0,0,1,0,0,0
75990,31857,51,Patrimoniales,Autos,0,0,0,0,1,0
75991,31992,76,Salud,Patrimoniales,1,0,0,0,0,0
76054,31711,45,Cumplimiento,Patrimoniales,0,0,0,1,0,0
76112,32118,40,Salud,Autos,1,0,0,0,0,0
77179,82012,80,Autos,Salud,0,0,1,0,0,0
77226,126821,62,Autos,Vida,0,0,1,0,0,0
77237,120613,41,Cumplimiento,Patrimoniales,0,0,0,1,0,0
77256,119095,0,Salud,Autos,1,0,0,0,0,0
77269,121158,0,Vida,Autos,0,1,0,0,0,0
77275,119180,0,Patrimoniales,Vida,0,0,0,0,1,0
77275,121178,0,Vida,Autos,0,1,0,0,1,0
77285,118752,0,Patrimoniales,Autos,0,0,0,0,1,0
77306,119826,0,Autos,Vida,0,0,1,0,0,0
77314,33639,0,Autos,Patrimoniales,0,0,1,0,0,0
77314,33724,0,Patrimoniales,Salud,0,0,1,0,1,0
77314,33740,0,Salud,Vida,1,0,1,0,1,0
77317,33221,57,Vida,Patrimoniales,0,1,0,0,0,0
77317,33014,57,Patrimoniales,Autos,0,1,0,0,1,0
77318,46319,69,Vida,Patrimoniales,0,1,0,0,0,0
77318,33717,69,Patrimoniales,Salud,0,1,0,0,1,0
77334,33168,52,Autos,Patrimoniales,0,0,1,0,0,0
77340,33215,60,Vida,Patrimoniales,0,1,0,0,0,0
77340,33107,60,Patrimoniales,Autos,0,1,0,0,1,0
77340,33424,60,Autos,Salud,0,1,1,0,1,0
77342,33036,38,Vida,Salud,0,1,0,0,0,0
77343,33598,51,Vida,Patrimoniales,0,1,0,0,0,0
77343,33511,51,Patrimoniales,Autos,0,1,0,0,1,0
77343,33434,51,Autos,Salud,0,1,1,0,1,0
77344,33220,74,Autos,Patrimoniales,0,0,1,0,0,0
77346,33522,64,Patrimoniales,Vida,0,0,0,0,1,0
77347,179348,0,Autos,Vida,0,0,1,0,0,0
77349,33129,40,Patrimoniales,Vida,0,0,0,0,1,0
77350,33040,45,Vida,Salud,0,1,0,0,0,0
77352,33132,47,Vida,Salud,0,1,0,0,0,0
77354,33599,63,Vida,Salud,0,1,0,0,0,0
77354,33135,63,Salud,Autos,1,1,0,0,0,0
77354,33450,63,Autos,Patrimoniales,1,1,1,0,0,0
77357,158189,0,Autos,Salud,0,0,1,0,0,0
77363,33146,55,Salud,Autos,1,0,0,0,0,0
77365,33425,65,Autos,Vida,0,0,1,0,0,0
77367,33464,76,Patrimoniales,Salud,0,0,0,0,1,0
77376,33160,48,Vida,Autos,0,1,0,0,0,0
77391,33183,55,Autos,Vida,0,0,1,0,0,0
77396,33398,58,Autos,Salud,0,0,1,0,0,0
77396,33185,58,Salud,Vida,1,0,1,0,0,0
77406,33594,49,Vida,Salud,0,1,0,0,0,0
77408,33200,65,Vida,Salud,0,1,0,0,0,0
77409,33134,61,Vida,Salud,0,1,0,0,0,0
77410,33203,45,Vida,Autos,0,1,0,0,0,0
